,match_no,team_1,team_2,batsmen,wicket_status,R,B,M,fours,sixes,SR,special_role,dismissal_mode,bowler_name,fielder,is_fielder_involved,match_date,day,month,year,Runs_in_Running,is_duck,player_aggression,scored_50,time_on_field,player_rating_performance
109,8th match (D/N),Deccan Chargers,Royal Challengers Bangalore,A Kumble,not out,1.0,1.0,0.0,0.0,0.0,100.0,normal player,not out,no bowler,no fielder,0,2009-04-22,22.0,4.0,2009.0,1.0,0,medium,0,short,4
110,9th match,Delhi Daredevils,Chennai Super Kings,G Gambhir,c †Dhoni b Balaji,0.0,1.0,0.0,0.0,0.0,0.0,normal player,caught,Balaji,†Dhoni,1,2009-04-23,23.0,4.0,2009.0,0.0,1,slow,0,short,1
111,9th match,Delhi Daredevils,Chennai Super Kings,V Sehwag,c Morkel b Gony,6.0,9.0,0.0,1.0,0.0,66.66,captain,caught,Gony,Morkel,1,2009-04-23,23.0,4.0,2009.0,2.0,0,slow,0,short,1
112,9th match,Delhi Daredevils,Chennai Super Kings,AB de Villiers,not out,105.0,54.0,0.0,5.0,6.0,194.44,normal player,not out,no bowler,no fielder,0,2009-04-23,23.0,4.0,2009.0,49.0,0,aggressive,1,Long,
113,9th match,Delhi Daredevils,Chennai Super Kings,TM Dilshan,c Raina b Morkel,50.0,27.0,0.0,7.0,2.0,185.18,normal player,caught,Morkel,Raina,1,2009-04-23,23.0,4.0,2009.0,10.0,0,aggressive,1,average,8
114,9th match,Delhi Daredevils,Chennai Super Kings,KD Karthik,c Flintoff b Balaji,18.0,16.0,0.0,2.0,0.0,112.5,wicket keeper,caught,Balaji,Flintoff,1,2009-04-23,23.0,4.0,2009.0,10.0,0,medium,0,short,4
115,9th match,Delhi Daredevils,Chennai Super Kings,MK Tiwary,c Flintoff b Balaji,9.0,13.0,0.0,1.0,0.0,69.23,normal player,caught,Balaji,Flintoff,1,2009-04-23,23.0,4.0,2009.0,5.0,0,slow,0,short,1
116,9th match,Delhi Daredevils,Chennai Super Kings,DL Vettori,not out,0.0,0.0,0.0,0.0,0.0,0.0,normal player,not out,no bowler,no fielder,0,2009-04-23,23.0,4.0,2009.0,0.0,0,slow,0,short,1
117,9th match,Delhi Daredevils,Chennai Super Kings,PA Patel,c de Villiers b Sangwan,16.0,15.0,0.0,2.0,0.0,106.66,normal player,caught,Sangwan,de Villiers,1,2009-04-23,23.0,4.0,2009.0,8.0,0,medium,0,short,4
118,9th match,Delhi Daredevils,Chennai Super Kings,ML Hayden,c Nannes b Sangwan,57.0,27.0,0.0,5.0,3.0,211.11,normal player,caught,Sangwan,Nannes,1,2009-04-23,23.0,4.0,2009.0,19.0,0,aggressive,1,average,8
119,9th match,Delhi Daredevils,Chennai Super Kings,SK Raina,c de Villiers b Sangwan,41.0,27.0,0.0,5.0,1.0,151.85,normal player,caught,Sangwan,de Villiers,1,2009-04-23,23.0,4.0,2009.0,15.0,0,aggressive,0,average,8
120,9th match,Delhi Daredevils,Chennai Super Kings,MS Dhoni,c †Karthik b Vettori,5.0,7.0,0.0,0.0,0.0,71.42,captain & wicket keeper,caught,Vettori,†Karthik,1,2009-04-23,23.0,4.0,2009.0,5.0,0,slow,0,short,1
121,9th match,Delhi Daredevils,Chennai Super Kings,A Flintoff,c sub (DA Warner) b Nehra,16.0,17.0,0.0,1.0,0.0,94.11,normal player,caught,Nehra,sub (DA Warner),1,2009-04-23,23.0,4.0,2009.0,12.0,0,slow,0,short,1
122,9th match,Delhi Daredevils,Chennai Super Kings,JA Morkel,not out,13.0,14.0,0.0,1.0,0.0,92.85,normal player,not out,no bowler,no fielder,0,2009-04-23,23.0,4.0,2009.0,9.0,0,slow,0,short,1
123,9th match,Delhi Daredevils,Chennai Super Kings,S Badrinath,c sub (DA Warner) b Vettori,7.0,8.0,0.0,0.0,0.0,87.5,normal player,caught,Vettori,sub (DA Warner),1,2009-04-23,23.0,4.0,2009.0,7.0,0,slow,0,short,1
124,9th match,Delhi Daredevils,Chennai Super Kings,MS Gony,run out (Sehwag/Vettori),6.0,2.0,0.0,0.0,1.0,300.0,normal player,run out,no bowler,no fielder,0,2009-04-23,23.0,4.0,2009.0,0.0,0,aggressive,0,short,7
125,9th match,Delhi Daredevils,Chennai Super Kings,Joginder Sharma,run out (sub [Warner]),4.0,3.0,0.0,0.0,0.0,133.33,normal player,run out,no bowler,no fielder,0,2009-04-23,23.0,4.0,2009.0,4.0,0,medium,0,short,4
126,9th match,Delhi Daredevils,Chennai Super Kings,L Balaji,run out (Sangwan/Nannes),0.0,0.0,0.0,0.0,0.0,0.0,normal player,run out,no bowler,no fielder,0,2009-04-23,23.0,4.0,2009.0,0.0,1,slow,0,short,1
127,9th match,Delhi Daredevils,Chennai Super Kings,M Muralitharan,not out,0.0,1.0,0.0,0.0,0.0,0.0,normal player,not out,no bowler,no fielder,0,2009-04-23,23.0,4.0,2009.0,0.0,0,slow,0,short,1
128,10th match (D/N),Rajasthan Royals,Kolkata Knight Riders,GC Smith,c Gayle b Mendis,15.0,21.0,0.0,1.0,0.0,71.42,normal player,caught,Mendis,Gayle,1,2009-04-23,23.0,4.0,2009.0,11.0,0,slow,0,average,2
129,10th match (D/N),Rajasthan Royals,Kolkata Knight Riders,PC Valthaty,c Sharma b Anureet Singh,5.0,7.0,0.0,1.0,0.0,71.42,normal player,caught,Anureet Singh,Sharma,1,2009-04-23,23.0,4.0,2009.0,1.0,0,slow,0,short,1
130,10th match (D/N),Rajasthan Royals,Kolkata Knight Riders,RJ Quiney,c Gayle b Sharma,6.0,2.0,0.0,0.0,1.0,300.0,normal player,caught,Sharma,Gayle,1,2009-04-23,23.0,4.0,2009.0,0.0,0,aggressive,0,short,7
131,10th match (D/N),Rajasthan Royals,Kolkata Knight Riders,YK Pathan,c Yashpal Singh b Mendis,42.0,21.0,0.0,6.0,2.0,200.0,normal player,caught,Mendis,Yashpal Singh,1,2009-04-23,23.0,4.0,2009.0,6.0,0,aggressive,0,average,8
132,10th match (D/N),Rajasthan Royals,Kolkata Knight Riders,RA Jadeja,c Yashpal Singh b Sharma,22.0,26.0,0.0,0.0,0.0,84.61,normal player,caught,Sharma,Yashpal Singh,1,2009-04-23,23.0,4.0,2009.0,22.0,0,slow,0,average,2
133,10th match (D/N),Rajasthan Royals,Kolkata Knight Riders,AD Mascarenhas,b Anureet Singh,27.0,28.0,0.0,2.0,0.0,96.42,normal player,bowled,Anureet Singh,no fielder,0,2009-04-23,23.0,4.0,2009.0,19.0,0,slow,0,average,2
134,10th match (D/N),Rajasthan Royals,Kolkata Knight Riders,AS Raut,not out,21.0,13.0,0.0,1.0,2.0,161.53,normal player,not out,no bowler,no fielder,0,2009-04-23,23.0,4.0,2009.0,5.0,0,aggressive,0,short,7
135,10th match (D/N),Rajasthan Royals,Kolkata Knight Riders,SK Warne,not out,2.0,2.0,0.0,0.0,0.0,100.0,captain,not out,no bowler,no fielder,0,2009-04-23,23.0,4.0,2009.0,2.0,0,medium,0,short,4
136,10th match (D/N),Rajasthan Royals,Kolkata Knight Riders,CH Gayle,c Jadeja b Warne,41.0,33.0,0.0,2.0,4.0,124.24,normal player,caught,Warne,Jadeja,1,2009-04-23,23.0,4.0,2009.0,9.0,0,medium,0,average,5
137,10th match (D/N),Rajasthan Royals,Kolkata Knight Riders,BB McCullum,c Kamran Khan b Mascarenhas,3.0,9.0,0.0,0.0,0.0,33.33,captain & wicket keeper,caught,Mascarenhas,Kamran Khan,1,2009-04-23,23.0,4.0,2009.0,3.0,0,slow,0,short,1
138,10th match (D/N),Rajasthan Royals,Kolkata Knight Riders,LR Shukla,c †Rawat b Kamran Khan,13.0,13.0,0.0,1.0,0.0,100.0,normal player,caught,Kamran Khan,†Rawat,1,2009-04-23,23.0,4.0,2009.0,9.0,0,medium,0,short,4
139,10th match (D/N),Rajasthan Royals,Kolkata Knight Riders,BJ Hodge,c †Rawat b Patel,5.0,7.0,0.0,0.0,0.0,71.42,normal player,caught,Patel,†Rawat,1,2009-04-23,23.0,4.0,2009.0,5.0,0,slow,0,short,1
140,10th match (D/N),Rajasthan Royals,Kolkata Knight Riders,SC Ganguly,c †Rawat b Kamran Khan,46.0,30.0,0.0,4.0,2.0,153.33,normal player,caught,Kamran Khan,†Rawat,1,2009-04-23,23.0,4.0,2009.0,18.0,0,aggressive,0,average,8
141,10th match (D/N),Rajasthan Royals,Kolkata Knight Riders,SB Bangar,c Smith b Kamran Khan,2.0,9.0,0.0,0.0,0.0,22.22,normal player,caught,Kamran Khan,Smith,1,2009-04-23,23.0,4.0,2009.0,2.0,0,slow,0,short,1
142,10th match (D/N),Rajasthan Royals,Kolkata Knight Riders,Yashpal Singh,c Raut b Warne,20.0,18.0,0.0,3.0,0.0,111.11,normal player,caught,Warne,Raut,1,2009-04-23,23.0,4.0,2009.0,8.0,0,medium,0,short,4
143,10th match (D/N),Rajasthan Royals,Kolkata Knight Riders,AB Agarkar,not out,1.0,1.0,0.0,0.0,0.0,100.0,normal player,not out,no bowler,no fielder,0,2009-04-23,23.0,4.0,2009.0,1.0,0,medium,0,short,4
144,10th match (D/N),Rajasthan Royals,Kolkata Knight Riders,I Sharma,run out (Kamran Khan/†Rawat),1.0,1.0,0.0,0.0,0.0,100.0,normal player,run out,no bowler,no fielder,0,2009-04-23,23.0,4.0,2009.0,1.0,0,medium,0,short,4
145,11th match (D/N),Royal Challengers Bangalore,Kings XI Punjab,JD Ryder,b Abdulla,32.0,21.0,0.0,6.0,0.0,152.38,normal player,bowled,Abdulla,no fielder,0,2009-04-24,24.0,4.0,2009.0,8.0,0,aggressive,0,average,8
146,11th match (D/N),Royal Challengers Bangalore,Kings XI Punjab,RV Uthappa,c Yuvraj Singh b Pathan,0.0,1.0,0.0,0.0,0.0,0.0,wicket keeper,caught,Pathan,Yuvraj Singh,1,2009-04-24,24.0,4.0,2009.0,0.0,1,slow,0,short,1
147,11th match (D/N),Royal Challengers Bangalore,Kings XI Punjab,JH Kallis,c Jayawardene b Abdulla,62.0,46.0,0.0,5.0,2.0,134.78,normal player,caught,Abdulla,Jayawardene,1,2009-04-24,24.0,4.0,2009.0,30.0,0,medium,1,average,5
148,11th match (D/N),Royal Challengers Bangalore,Kings XI Punjab,KP Pietersen,c Goel b Abdulla,0.0,2.0,0.0,0.0,0.0,0.0,captain,caught,Abdulla,Goel,1,2009-04-24,24.0,4.0,2009.0,0.0,1,slow,0,short,1
149,11th match (D/N),Royal Challengers Bangalore,Kings XI Punjab,R Dravid,c Singh b Chawla,10.0,13.0,0.0,0.0,0.0,76.92,normal player,caught,Chawla,Singh,1,2009-04-24,24.0,4.0,2009.0,10.0,0,slow,0,short,1
150,11th match (D/N),Royal Challengers Bangalore,Kings XI Punjab,LRPL Taylor,c Jayawardene b Abdulla,35.0,22.0,0.0,4.0,2.0,159.09,normal player,caught,Abdulla,Jayawardene,1,2009-04-24,24.0,4.0,2009.0,7.0,0,aggressive,0,average,8
151,11th match (D/N),Royal Challengers Bangalore,Kings XI Punjab,V Kohli,c Bopara b Singh,2.0,3.0,0.0,0.0,0.0,66.66,normal player,caught,Singh,Bopara,1,2009-04-24,24.0,4.0,2009.0,2.0,0,slow,0,short,1
152,11th match (D/N),Royal Challengers Bangalore,Kings XI Punjab,P Kumar,lbw b Pathan,13.0,7.0,0.0,0.0,1.0,185.71,normal player,lbw,Pathan,no fielder,0,2009-04-24,24.0,4.0,2009.0,7.0,0,aggressive,0,short,7
153,11th match (D/N),Royal Challengers Bangalore,Kings XI Punjab,R Vinay Kumar,not out,1.0,1.0,0.0,0.0,0.0,100.0,normal player,not out,no bowler,no fielder,0,2009-04-24,24.0,4.0,2009.0,1.0,0,medium,0,short,4
154,11th match (D/N),Royal Challengers Bangalore,Kings XI Punjab,Pankaj Singh,b Pathan,0.0,1.0,0.0,0.0,0.0,0.0,normal player,bowled,Pathan,no fielder,0,2009-04-24,24.0,4.0,2009.0,0.0,1,slow,0,short,1
155,11th match (D/N),Royal Challengers Bangalore,Kings XI Punjab,A Kumble,not out,5.0,3.0,0.0,1.0,0.0,166.66,normal player,not out,no bowler,no fielder,0,2009-04-24,24.0,4.0,2009.0,1.0,0,aggressive,0,short,7
156,11th match (D/N),Royal Challengers Bangalore,Kings XI Punjab,RS Bopara,c Ryder b Kallis,84.0,59.0,0.0,4.0,5.0,142.37,normal player,caught,Kallis,Ryder,1,2009-04-24,24.0,4.0,2009.0,38.0,0,medium,1,Long,
157,11th match (D/N),Royal Challengers Bangalore,Kings XI Punjab,K Goel,run out (Vinay Kumar/†Uthappa),19.0,19.0,0.0,1.0,0.0,100.0,normal player,run out,no bowler,no fielder,0,2009-04-24,24.0,4.0,2009.0,15.0,0,medium,0,short,4
158,11th match (D/N),Royal Challengers Bangalore,Kings XI Punjab,KC Sangakkara,c Pankaj Singh b Kumble,26.0,18.0,0.0,2.0,1.0,144.44,wicket keeper,caught,Kumble,Pankaj Singh,1,2009-04-24,24.0,4.0,2009.0,12.0,0,medium,0,short,4
159,11th match (D/N),Royal Challengers Bangalore,Kings XI Punjab,Yuvraj Singh,not out,30.0,17.0,0.0,3.0,1.0,176.47,captain,not out,no bowler,no fielder,0,2009-04-24,24.0,4.0,2009.0,12.0,0,aggressive,0,short,7
160,11th match (D/N),Royal Challengers Bangalore,Kings XI Punjab,DPMD Jayawardene,not out,1.0,1.0,0.0,0.0,0.0,100.0,normal player,not out,no bowler,no fielder,0,2009-04-24,24.0,4.0,2009.0,1.0,0,medium,0,short,4
161,12th match,Deccan Chargers,Mumbai Indians,AC Gilchrist,c †Shah b Bravo,35.0,20.0,0.0,3.0,3.0,175.0,captain & wicket keeper,caught,Bravo,†Shah,1,2009-04-25,25.0,4.0,2009.0,5.0,0,aggressive,0,average,8
162,12th match,Deccan Chargers,Mumbai Indians,HH Gibbs,run out (Bravo/Khan),58.0,44.0,0.0,6.0,2.0,131.81,normal player,run out,no bowler,no fielder,0,2009-04-25,25.0,4.0,2009.0,22.0,0,medium,1,average,5
163,12th match,Deccan Chargers,Mumbai Indians,DR Smith,b Jayasuriya,35.0,22.0,0.0,2.0,2.0,159.09,normal player,bowled,Jayasuriya,no fielder,0,2009-04-25,25.0,4.0,2009.0,15.0,0,aggressive,0,average,8
164,12th match,Deccan Chargers,Mumbai Indians,RG Sharma,c Dhawan b Bravo,3.0,5.0,0.0,0.0,0.0,60.0,normal player,caught,Bravo,Dhawan,1,2009-04-25,25.0,4.0,2009.0,3.0,0,slow,0,short,1
165,12th match,Deccan Chargers,Mumbai Indians,VVS Laxman,c Nayar b Bravo,0.0,1.0,0.0,0.0,0.0,0.0,normal player,caught,Bravo,Nayar,1,2009-04-25,25.0,4.0,2009.0,0.0,1,slow,0,short,1
166,12th match,Deccan Chargers,Mumbai Indians,Y Venugopal Rao,b Malinga,9.0,10.0,0.0,0.0,0.0,90.0,normal player,bowled,Malinga,no fielder,0,2009-04-25,25.0,4.0,2009.0,9.0,0,slow,0,short,1
167,12th match,Deccan Chargers,Mumbai Indians,DB Ravi Teja,lbw b Malinga,9.0,9.0,0.0,1.0,0.0,100.0,normal player,lbw,Malinga,no fielder,0,2009-04-25,25.0,4.0,2009.0,5.0,0,medium,0,short,4
168,12th match,Deccan Chargers,Mumbai Indians,RP Singh,c Jayasuriya b Harbhajan Singh,4.0,4.0,0.0,0.0,0.0,100.0,normal player,caught,Harbhajan Singh,Jayasuriya,1,2009-04-25,25.0,4.0,2009.0,4.0,0,medium,0,short,4
169,12th match,Deccan Chargers,Mumbai Indians,FH Edwards,b Malinga,1.0,3.0,0.0,0.0,0.0,33.33,normal player,bowled,Malinga,no fielder,0,2009-04-25,25.0,4.0,2009.0,1.0,0,slow,0,short,1
170,12th match,Deccan Chargers,Mumbai Indians,PP Ojha,not out,0.0,2.0,0.0,0.0,0.0,0.0,normal player,not out,no bowler,no fielder,0,2009-04-25,25.0,4.0,2009.0,0.0,0,slow,0,short,1
171,12th match,Deccan Chargers,Mumbai Indians,ST Jayasuriya,c †Gilchrist b Singh,1.0,8.0,0.0,0.0,0.0,12.5,normal player,caught,Singh,†Gilchrist,1,2009-04-25,25.0,4.0,2009.0,1.0,0,slow,0,short,1
172,12th match,Deccan Chargers,Mumbai Indians,SR Tendulkar,c Gibbs b Ojha,36.0,27.0,0.0,3.0,2.0,133.33,captain,caught,Ojha,Gibbs,1,2009-04-25,25.0,4.0,2009.0,12.0,0,medium,0,average,5
173,12th match,Deccan Chargers,Mumbai Indians,JP Duminy,c Smith b Ojha,47.0,40.0,0.0,4.0,2.0,117.5,normal player,caught,Ojha,Smith,1,2009-04-25,25.0,4.0,2009.0,19.0,0,medium,0,average,5
174,12th match,Deccan Chargers,Mumbai Indians,S Dhawan,b Ojha,3.0,7.0,0.0,0.0,0.0,42.85,normal player,bowled,Ojha,no fielder,0,2009-04-25,25.0,4.0,2009.0,3.0,0,slow,0,short,1
175,12th match,Deccan Chargers,Mumbai Indians,DJ Bravo,lbw b Edwards,21.0,18.0,0.0,2.0,0.0,116.66,normal player,lbw,Edwards,no fielder,0,2009-04-25,25.0,4.0,2009.0,13.0,0,medium,0,short,4
176,12th match,Deccan Chargers,Mumbai Indians,AM Nayar,c †Gilchrist b Edwards,10.0,6.0,0.0,0.0,1.0,166.66,normal player,caught,Edwards,†Gilchrist,1,2009-04-25,25.0,4.0,2009.0,4.0,0,aggressive,0,short,7
177,12th match,Deccan Chargers,Mumbai Indians,Harbhajan Singh,c Smith b Singh,20.0,8.0,0.0,1.0,2.0,250.0,normal player,caught,Singh,Smith,1,2009-04-25,25.0,4.0,2009.0,4.0,0,aggressive,0,short,7
178,12th match,Deccan Chargers,Mumbai Indians,Z Khan,not out,4.0,6.0,0.0,0.0,0.0,66.66,normal player,not out,no bowler,no fielder,0,2009-04-25,25.0,4.0,2009.0,4.0,0,slow,0,short,1
179,12th match,Deccan Chargers,Mumbai Indians,PR Shah,not out,1.0,1.0,0.0,0.0,0.0,100.0,wicket keeper,not out,no bowler,no fielder,0,2009-04-25,25.0,4.0,2009.0,1.0,0,medium,0,short,4
180,14th match,Royal Challengers Bangalore,Delhi Daredevils,JH Kallis,b Nannes,0.0,1.0,1.0,0.0,0.0,0.0,normal player,bowled,Nannes,no fielder,0,2009-04-26,26.0,4.0,2009.0,0.0,1,slow,0,short,1
181,14th match,Royal Challengers Bangalore,Delhi Daredevils,RV Uthappa,c Sangwan b Nehra,3.0,4.0,8.0,0.0,0.0,75.0,normal player,caught,Nehra,Sangwan,1,2009-04-26,26.0,4.0,2009.0,3.0,0,slow,0,short,1
182,14th match,Royal Challengers Bangalore,Delhi Daredevils,KP Pietersen,b Vettori,37.0,25.0,40.0,2.0,2.0,148.0,captain,bowled,Vettori,no fielder,0,2009-04-26,26.0,4.0,2009.0,17.0,0,medium,0,average,5
183,14th match,Royal Challengers Bangalore,Delhi Daredevils,LRPL Taylor,lbw b Mishra,31.0,34.0,45.0,3.0,0.0,91.17,normal player,lbw,Mishra,no fielder,0,2009-04-26,26.0,4.0,2009.0,19.0,0,slow,0,average,2
184,14th match,Royal Challengers Bangalore,Delhi Daredevils,V Kohli,c Dilshan b Nehra,22.0,24.0,46.0,1.0,0.0,91.66,normal player,caught,Nehra,Dilshan,1,2009-04-26,26.0,4.0,2009.0,18.0,0,slow,0,average,2
185,14th match,Royal Challengers Bangalore,Delhi Daredevils,MV Boucher,c Mishra b Sangwan,36.0,28.0,31.0,2.0,2.0,128.57,wicket keeper,caught,Sangwan,Mishra,1,2009-04-26,26.0,4.0,2009.0,16.0,0,medium,0,average,5
186,14th match,Royal Challengers Bangalore,Delhi Daredevils,B Akhil,not out,8.0,4.0,6.0,0.0,1.0,200.0,normal player,not out,no bowler,no fielder,0,2009-04-26,26.0,4.0,2009.0,2.0,0,aggressive,0,short,7
187,14th match,Royal Challengers Bangalore,Delhi Daredevils,R Vinay Kumar,run out (de Villiers),0.0,0.0,1.0,0.0,0.0,0.0,normal player,run out,no bowler,no fielder,0,2009-04-26,26.0,4.0,2009.0,0.0,1,slow,0,short,1
188,14th match,Royal Challengers Bangalore,Delhi Daredevils,Pankaj Singh,not out,1.0,1.0,2.0,0.0,0.0,100.0,normal player,not out,no bowler,no fielder,0,2009-04-26,26.0,4.0,2009.0,1.0,0,medium,0,short,4
189,14th match,Royal Challengers Bangalore,Delhi Daredevils,G Gambhir,c †Boucher b Pankaj Singh,16.0,19.0,25.0,1.0,0.0,84.21,normal player,caught,Pankaj Singh,†Boucher,1,2009-04-26,26.0,4.0,2009.0,12.0,0,slow,0,short,1
190,14th match,Royal Challengers Bangalore,Delhi Daredevils,V Sehwag,c Pietersen b Pankaj Singh,7.0,5.0,7.0,0.0,1.0,140.0,captain,caught,Pankaj Singh,Pietersen,1,2009-04-26,26.0,4.0,2009.0,1.0,0,medium,0,short,4
191,14th match,Royal Challengers Bangalore,Delhi Daredevils,TM Dilshan,not out,67.0,47.0,86.0,5.0,2.0,142.55,normal player,not out,no bowler,no fielder,0,2009-04-26,26.0,4.0,2009.0,35.0,0,medium,1,average,5
192,14th match,Royal Challengers Bangalore,Delhi Daredevils,AB de Villiers,b Appanna,21.0,23.0,34.0,0.0,0.0,91.3,normal player,bowled,Appanna,no fielder,0,2009-04-26,26.0,4.0,2009.0,21.0,0,slow,0,average,2
193,14th match,Royal Challengers Bangalore,Delhi Daredevils,KD Karthik,c Kallis b Akhil,12.0,9.0,13.0,1.0,1.0,133.33,wicket keeper,caught,Akhil,Kallis,1,2009-04-26,26.0,4.0,2009.0,2.0,0,medium,0,short,4
194,14th match,Royal Challengers Bangalore,Delhi Daredevils,M Manhas,not out,23.0,13.0,21.0,3.0,0.0,176.92,normal player,not out,no bowler,no fielder,0,2009-04-26,26.0,4.0,2009.0,11.0,0,aggressive,0,short,7
195,15th match (D/N),Kings XI Punjab,Rajasthan Royals,RS Bopara,c Patel b Kamran Khan,11.0,15.0,0.0,2.0,0.0,73.33,normal player,caught,Kamran Khan,Patel,1,2009-04-26,26.0,4.0,2009.0,3.0,0,slow,0,short,1
196,15th match (D/N),Kings XI Punjab,Rajasthan Royals,K Goel,run out (Jadeja/Asnodkar),0.0,0.0,0.0,0.0,0.0,0.0,normal player,run out,no bowler,no fielder,0,2009-04-26,26.0,4.0,2009.0,0.0,1,slow,0,short,1
197,15th match (D/N),Kings XI Punjab,Rajasthan Royals,KC Sangakkara,run out (†Rawat),60.0,51.0,0.0,7.0,1.0,117.64,wicket keeper,run out,no bowler,no fielder,0,2009-04-26,26.0,4.0,2009.0,26.0,0,medium,1,Long,
198,15th match (D/N),Kings XI Punjab,Rajasthan Royals,Yuvraj Singh,c †Rawat b Patel,2.0,3.0,0.0,0.0,0.0,66.66,captain,caught,Patel,†Rawat,1,2009-04-26,26.0,4.0,2009.0,2.0,0,slow,0,short,1
199,15th match (D/N),Kings XI Punjab,Rajasthan Royals,DPMD Jayawardene,c Kamran Khan b Patel,7.0,10.0,0.0,0.0,0.0,70.0,normal player,caught,Patel,Kamran Khan,1,2009-04-26,26.0,4.0,2009.0,7.0,0,slow,0,short,1
200,15th match (D/N),Kings XI Punjab,Rajasthan Royals,IK Pathan,b Kamran Khan,39.0,33.0,0.0,2.0,2.0,118.18,normal player,bowled,Kamran Khan,no fielder,0,2009-04-26,26.0,4.0,2009.0,19.0,0,medium,0,average,5
201,15th match (D/N),Kings XI Punjab,Rajasthan Royals,PP Chawla,not out,6.0,6.0,0.0,1.0,0.0,100.0,normal player,not out,no bowler,no fielder,0,2009-04-26,26.0,4.0,2009.0,2.0,0,medium,0,short,4
202,15th match (D/N),Kings XI Punjab,Rajasthan Royals,WA Mota,not out,1.0,2.0,0.0,0.0,0.0,50.0,normal player,not out,no bowler,no fielder,0,2009-04-26,26.0,4.0,2009.0,1.0,0,slow,0,short,1
203,15th match (D/N),Kings XI Punjab,Rajasthan Royals,SA Asnodkar,c Powar b Pathan,3.0,4.0,0.0,0.0,0.0,75.0,normal player,caught,Pathan,Powar,1,2009-04-26,26.0,4.0,2009.0,3.0,0,slow,0,short,1
204,15th match (D/N),Kings XI Punjab,Rajasthan Royals,GC Smith,c †Sangakkara b Pathan,2.0,6.0,0.0,0.0,0.0,33.33,normal player,caught,Pathan,†Sangakkara,1,2009-04-26,26.0,4.0,2009.0,2.0,0,slow,0,short,1
205,15th match (D/N),Kings XI Punjab,Rajasthan Royals,RJ Quiney,c †Sangakkara b Abdulla,7.0,8.0,0.0,1.0,0.0,87.5,normal player,caught,Abdulla,†Sangakkara,1,2009-04-26,26.0,4.0,2009.0,3.0,0,slow,0,short,1
206,15th match (D/N),Kings XI Punjab,Rajasthan Royals,YK Pathan,c Goel b Chawla,10.0,13.0,0.0,2.0,0.0,76.92,normal player,caught,Chawla,Goel,1,2009-04-26,26.0,4.0,2009.0,2.0,0,slow,0,short,1
207,15th match (D/N),Kings XI Punjab,Rajasthan Royals,AD Mascarenhas,b Abdulla,4.0,2.0,0.0,1.0,0.0,200.0,normal player,bowled,Abdulla,no fielder,0,2009-04-26,26.0,4.0,2009.0,0.0,0,aggressive,0,short,7
208,15th match (D/N),Kings XI Punjab,Rajasthan Royals,RA Jadeja,b Abdulla,37.0,44.0,0.0,2.0,0.0,84.09,normal player,bowled,Abdulla,no fielder,0,2009-04-26,26.0,4.0,2009.0,29.0,0,slow,0,average,2
209,15th match (D/N),Kings XI Punjab,Rajasthan Royals,AS Raut,c Powar b Chawla,1.0,4.0,0.0,0.0,0.0,25.0,normal player,caught,Chawla,Powar,1,2009-04-26,26.0,4.0,2009.0,1.0,0,slow,0,short,1
210,15th match (D/N),Kings XI Punjab,Rajasthan Royals,SK Warne,not out,34.0,33.0,0.0,3.0,0.0,103.03,captain,not out,no bowler,no fielder,0,2009-04-26,26.0,4.0,2009.0,22.0,0,medium,0,average,5
211,15th match (D/N),Kings XI Punjab,Rajasthan Royals,M Rawat,not out,4.0,6.0,0.0,0.0,0.0,66.66,wicket keeper,not out,no bowler,no fielder,0,2009-04-26,26.0,4.0,2009.0,4.0,0,slow,0,short,1
212,16th match,Chennai Super Kings,Deccan Chargers,PA Patel,c †Gilchrist b Edwards,0.0,2.0,0.0,0.0,0.0,0.0,normal player,caught,Edwards,†Gilchrist,1,2009-04-27,27.0,4.0,2009.0,0.0,1,slow,0,short,1
213,16th match,Chennai Super Kings,Deccan Chargers,ML Hayden,c Sharma b Ojha,49.0,35.0,0.0,8.0,0.0,140.0,normal player,caught,Ojha,Sharma,1,2009-04-27,27.0,4.0,2009.0,17.0,0,medium,0,average,5
214,16th match,Chennai Super Kings,Deccan Chargers,SK Raina,c & b Sharma,25.0,19.0,0.0,1.0,2.0,131.57,normal player,caught,Sharma,Sharma,1,2009-04-27,27.0,4.0,2009.0,9.0,0,medium,0,short,4
215,16th match,Chennai Super Kings,Deccan Chargers,MS Dhoni,c Shoaib Ahmed b Ojha,22.0,22.0,0.0,1.0,1.0,100.0,captain & wicket keeper,caught,Ojha,Shoaib Ahmed,1,2009-04-27,27.0,4.0,2009.0,12.0,0,medium,0,average,5
216,16th match,Chennai Super Kings,Deccan Chargers,JDP Oram,not out,41.0,29.0,0.0,4.0,2.0,141.37,normal player,not out,no bowler,no fielder,0,2009-04-27,27.0,4.0,2009.0,13.0,0,medium,0,average,5
217,16th match,Chennai Super Kings,Deccan Chargers,JA Morkel,c Singh b Venugopal Rao,13.0,7.0,0.0,1.0,1.0,185.71,normal player,caught,Venugopal Rao,Singh,1,2009-04-27,27.0,4.0,2009.0,3.0,0,aggressive,0,short,7
218,16th match,Chennai Super Kings,Deccan Chargers,S Badrinath,c & b Singh,8.0,9.0,0.0,1.0,0.0,88.88,normal player,caught,Singh,Singh,1,2009-04-27,27.0,4.0,2009.0,4.0,0,slow,0,short,1
